date,day,hour,10_reverse_decision,raw_drivers,probability_%,weighted_score,status,7_out_of_10_found,causal_core,old_side,move_ratio_now_prev,pressure_delta_now_prev,direction_derivative,used_future_rows,scan_mode,pre_rows,current_rows,main_causes,8_out_of_10_found,lock_version,market_key,locked_row_id,locked_status,locked_note,locked_first_seen
2026-05-30,Saturday,16:00,2/10,2/10,20,19.0,NORMAL,NO,False,BUY,-0.0,91.67,0.048,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|16:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,15:00,2/10,2/10,20,19.0,NORMAL,NO,True,SELL,-0.0,108.33,0.03258,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative | Old Side Weakening,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|15:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,14:00,8/10,6/10,80,82.0,DANGER,YES,True,SELL,-0.0,125.0,0.0951,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|14:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,13:00,8/10,6/10,80,82.0,DANGER,YES,True,SELL,-0.0,125.0,0.15413,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|13:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,12:00,7/10,5/10,70,72.0,DANGER,YES,True,SELL,-0.0,125.0,0.07541,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|12:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,11:00,8/10,7/10,80,82.0,DANGER,YES,True,SELL,0.0481,25.0,0.08498,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|11:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,10:00,3/10,3/10,30,29.0,NORMAL,NO,False,SELL,-0.0915,-41.67,0.12275,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|10:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,09:00,2/10,2/10,20,11.0,NORMAL,NO,True,BUY,0.1695,-50.0,0.07985,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Trust Confirmation | DVE Rotation | Causal Pressure Derivative | Old Side Weakening,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|09:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,08:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,-0.0297,-116.66,0.14858,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|08:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,07:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,-0.0776,-133.34,0.17864,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|07:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,06:00,8/10,6/10,80,82.0,DANGER,YES,True,BUY,-0.0752,-133.34,0.34309,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|06:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,05:00,7/10,7/10,70,72.0,DANGER,YES,True,BUY,-0.0842,-33.34,0.22071,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|05:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,04:00,8/10,6/10,80,82.0,DANGER,YES,True,BUY,0.1763,-33.34,0.07209,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|04:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,03:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,-0.2502,-150.0,0.31249,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|03:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,02:00,8/10,6/10,80,82.0,DANGER,YES,True,BUY,-0.175,-66.66,0.39673,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|02:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,01:00,2/10,2/10,20,19.0,NORMAL,NO,False,BUY,0.2849,50.0,0.19786,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|01:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-30,Saturday,00:00,3/10,3/10,30,25.0,NORMAL,NO,False,BUY,4.3763,50.0,0.13046,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-30|00:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,23:00,3/10,3/10,30,25.0,NORMAL,NO,False,BUY,0.3488,66.66,0.02405,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|23:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,22:00,1/10,1/10,10,14.0,NORMAL,NO,False,BUY,0.0,83.34,0.0,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|22:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,21:00,4/10,4/10,40,43.0,NORMAL,NO,False,BUY,-0.5208,83.34,0.1279,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|21:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,20:00,3/10,3/10,30,25.0,NORMAL,NO,False,BUY,-0.1177,100.0,0.08155,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|20:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,19:00,3/10,3/10,30,29.0,NORMAL,NO,False,BUY,-0.5989,0.0,0.34442,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|19:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,18:00,8/10,6/10,80,82.0,DANGER,YES,True,BUY,2.0015,-116.66,0.06619,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|18:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,17:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,-1.7718,-16.66,0.15705,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|17:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,16:00,4/10,4/10,40,43.0,NORMAL,NO,False,BUY,-2.001,100.0,0.14942,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|16:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,15:00,8/10,8/10,80,82.0,DANGER,YES,True,SELL,-0.2377,116.66,0.14763,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Kurtosis Explosion | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|15:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,14:00,8/10,7/10,80,82.0,DANGER,YES,True,SELL,-0.1068,16.66,0.18705,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Kurtosis Explosion | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|14:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,13:00,2/10,2/10,20,11.0,NORMAL,NO,False,BUY,1.7784,0.0,0.03007,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Trust Confirmation | DVE Rotation | Causal Ratio Shock,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|13:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,12:00,2/10,2/10,20,11.0,NORMAL,NO,False,BUY,-0.7219,0.0,0.02662,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Trust Confirmation | DVE Rotation,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|12:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,11:00,4/10,4/10,40,43.0,NORMAL,NO,True,BUY,-0.2556,-100.0,0.18136,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|11:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,10:00,7/10,7/10,70,72.0,DANGER,YES,True,BUY,-0.297,-16.66,0.1761,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|10:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,09:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,0.0811,-16.66,0.22376,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|09:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,08:00,8/10,8/10,80,82.0,DANGER,YES,True,BUY,-0.0342,-16.66,0.41526,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Shock / One-Hour Move | Kurtosis Explosion | Side Flip / Recovery | Efficiency Rotation | Participation Recovery,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|08:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,07:00,3/10,3/10,30,31.0,NORMAL,NO,False,BUY,0.0543,100.0,0.29884,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Kurtosis Explosion | Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|07:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,06:00,3/10,3/10,30,23.0,NORMAL,NO,False,BUY,0.0828,0.0,0.24713,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Kurtosis Explosion | Trust Confirmation | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|06:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,05:00,4/10,4/10,40,49.0,NORMAL,NO,True,BUY,-0.0218,-100.0,0.32207,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Kurtosis Explosion | Side Flip / Recovery | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|05:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,04:00,8/10,8/10,80,82.0,DANGER,YES,True,BUY,-0.1172,-116.66,0.39254,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Shock / One-Hour Move | Kurtosis Explosion | Side Flip / Recovery | Efficiency Rotation | Participation Recovery,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|04:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,03:00,7/10,8/10,70,72.0,DANGER,YES,True,BUY,-0.0653,-33.34,0.51793,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Shock / One-Hour Move | Kurtosis Explosion | Side Flip / Recovery | Efficiency Rotation | Participation Recovery,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|03:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,02:00,4/10,4/10,40,43.0,NORMAL,NO,False,BUY,0.1248,66.66,0.43336,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Shock / One-Hour Move | Kurtosis Explosion | Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|02:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,01:00,4/10,4/10,40,43.0,NORMAL,NO,False,BUY,0.0698,83.34,0.45751,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Shock / One-Hour Move | Kurtosis Explosion | Side Flip / Recovery | DVE Rotation | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|01:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-29,Friday,00:00,8/10,6/10,80,82.0,DANGER,YES,True,BUY,0.7676,-16.66,0.03723,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation | DVE Rotation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-29|00:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-28,Thursday,23:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,-0.2098,-16.66,0.2824,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-28|23:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-28,Thursday,22:00,3/10,3/10,30,25.0,NORMAL,NO,False,BUY,9.8637,83.34,0.11443,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-28|22:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-28,Thursday,21:00,3/10,3/10,30,29.0,NORMAL,NO,False,BUY,-1.3817,0.0,0.24805,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Trust Confirmation | DVE Rotation | Causal Ratio Shock | Causal Pressure Derivative,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-28|21:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-28,Thursday,20:00,3/10,3/10,30,25.0,NORMAL,NO,True,BUY,0.5946,-100.0,0.04637,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Side Flip / Recovery | Trust Confirmation | DVE Rotation | Causal Pressure Derivative | Old Side Weakening,NO,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-28|20:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
2026-05-28,Thursday,19:00,8/10,7/10,80,82.0,DANGER,YES,True,BUY,0.2139,-16.66,0.08855,0,V12_CAUSAL_sparse_previous_only_vs_target,12,2,Direction Rotation | Side Flip / Recovery | Efficiency Rotation | Participation Recovery | Pressure Weakness | Trust Confirmation,YES,V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT,EURUSD|H1|V13_LOCKED_TABLE_NO_REPAINT|2026-05-28|19:00,LOCKED_AFTER_HOUR_CLOSE,"Once saved, this hour is reused and not recalculated by future candles.",2026-06-07 22:08:41
